code,name,description,material,size,fragm,cultlayer,image_file,group_key,is_mask,part_extracted,part_norm,name_norm,name_is_uncertain,name_is_missing,material_norm,material_is_missing,split
КБ-2014-Р1-1539,Блюдце,Блюдца фарфорового с цветочным и геометрическим орнаментов на дне клеймо профиля фрагмент,Фарфор,D 15 см,Фрагмент,Слой разрушения дома/ гориз.1,dataset\КБ-2014-Р1-1539_orig.jpg,КБ-2014-Р1-1539,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
КБ-2014-Р1-1540,Блюдце,Блюдца фарфорового с голубым рисунком внутри профиля фрагмент,Фарфор,D 14 см,Фрагмент,Слой разрушения дома/ гориз.1,dataset\КБ-2014-Р1-1540_orig.jpg,КБ-2014-Р1-1540,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
КБ-2014-Р1-1568,Блюдце,Блюдца фарфорового  с монохромным цветочным рисунком внутри неровным краем профиля фрагмент,Фарфор,D 15 см,Фрагмент,Техногенный слой/ гориз.1,dataset\КБ-2014-Р1-1568_orig.jpg,КБ-2014-Р1-1568,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0088,Тарелка,Тарелка фаянсовая с рельефным краем и растительным декольным зеленым орнаментом профиль с клеймом на донце,Фаянс,"Двен=16; Ддон=10; выс=1,5 см",Фрагмент,Слой 1/ гориз.1,dataset\КБ-2014-Р2-0088_orig.jpg,КБ-2014-Р2-0088,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
КБ-2014-Р2-0091,Крышка,Чайника фарфорового с полихромным цветочным и линейным декольным орнаментом крышка,Фарфор,"Д=4,5; выс=2,5 см",Целый,Слой 1/ гориз.1,dataset\КБ-2014-Р2-0091_orig.jpg,КБ-2014-Р2-0091,False,крышка,целый_предмет,Крышка,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0094,Тарелка,"Тарелки фарфоровой с растительным полихромным орнаментом внутри, с рельефным краем и клеймом на донце, профиль",Фарфор,"Двен=18; Ддон=10; выс=2,5 см",Фрагмент,Слой 1/ гориз.1,dataset\КБ-2014-Р2-0094_orig.jpg,КБ-2014-Р2-0094,False,донце,донце,Тарелка,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0128,Крышка,Сосуда фарфорового рельефной крышки профиль,Фарфор,"Д=4; выс=1,3 см",Фрагмент,Слой 1/ гориз.1,dataset\КБ-2014-Р2-0128_orig.jpg,КБ-2014-Р2-0128,False,профиль,профиль,Крышка,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0185,Крышка,Сосуда фаянсового с синей поливой снаружи и внутри со сквозными отверстиями крышки профиль,Фаянс,Д=10; выс=2 см,Фрагмент,Слой 2/ гориз.2,dataset\КБ-2014-Р2-0185_orig.jpg,КБ-2014-Р2-0185,False,профиль,профиль,Крышка,False,False,Фаянс,False,train_inner
КБ-2014-Р2-0189,Блюдце,Блюдца фарфорового с полихромным цветочным и рельефным орнаментом внутри профиль,Фарфор,Двен=14; Ддон=8; выс=2 см,Фрагмент,Слой 2/ гориз.2,dataset\КБ-2014-Р2-0189_orig.jpg,КБ-2014-Р2-0189,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0197,Тарелка,Тарелки миниатюрной фарфоровой с полихромным и рельефным орнаментом внутри профиль,Фарфор,"Двен=7,5; Ддон=4,5; выс=1,3 см",Фрагмент,Слой 3а/ гориз.2,dataset\КБ-2014-Р2-0197_orig.jpg,КБ-2014-Р2-0197,False,профиль,профиль,Тарелка,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0221,Крышка,Сосуда фарфорового со сквозными отверстиями и золотым орнаментом крышки фр-т,Фарфор,Д=не определен см,Фрагмент,Слой 3а/ гориз.2,dataset\КБ-2014-Р2-0221_orig.jpg,КБ-2014-Р2-0221,False,крышка,крышка,Крышка,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0320,Изразец,Изразца светлоглиняного плоского с черным геометрическим и растительным орнаментом фр-т,Керамика,"10+ х 9 х 1,5; рум=2 см",Фрагмент,,dataset\КБ-2014-Р2-0320_orig.jpg,КБ-2014-Р2-0320,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
КБ-2014-Р2-0323,Миска,"Миски красноглиняной с зелено-коричневой поливой внутри с белым волновым и линейным белым орнаментом, профиль",Керамика,Двен=20; Ддон=10; выс=6 см,Фрагмент,Слой 3а/ гориз.2,dataset\КБ-2014-Р2-0323_orig.jpg,КБ-2014-Р2-0323,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
КБ-2014-Р2-0331,Тарелка,Тарелки миниатюрной фарфоровой с полихромным и рельефным орнаментом внутри профиль,Фарфор,"Двен=8; Ддон=4,5; выс=1,5 см",Фрагмент,Слой 2/ гориз.2,dataset\КБ-2014-Р2-0331_orig.jpg,КБ-2014-Р2-0331,False,профиль,профиль,Тарелка,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0337,Изразец,Изразец угловой карнизный светлоглиняный с белой поливой,Керамика,"14 х 15 х 2; рум=5,5 см",Целый,Слой 2/ гориз.2,dataset\КБ-2014-Р2-0337_orig.jpg,КБ-2014-Р2-0337,False,,целый_предмет,Изразец,False,False,Керамика,False,train_inner
КБ-2014-Р2-0338,Изразец,Изразец карнизный светлоглиняный с белой поливой,Керамика,"23,5 х 10 х 2; рум=5 см",Целый,Слой 2/ гориз.2,dataset\КБ-2014-Р2-0338_orig.jpg,КБ-2014-Р2-0338,False,,целый_предмет,Изразец,False,False,Керамика,False,train_inner
КБ-2014-Р2-0340,Изразец,Изразец угловой карнизный светлоглиняный с белой поливой,Керамика,"17 х 14 х 2; рум=5,5 см",Целый,Слой 2/ гориз.2,dataset\КБ-2014-Р2-0340_orig.jpg,КБ-2014-Р2-0340,False,,целый_предмет,Изразец,False,False,Керамика,False,train_inner
КБ-2014-Р2-0361,Тарелка,"Тарелка фарфоровая с линейным красным, желтым и рельефным орнаментом внутри, с клеймом на донце",Фарфор,"Двен=21,5; Ддон=13; выс=2,5 см",Фрагмент,Слой 4,dataset\КБ-2014-Р2-0361_orig.jpg,КБ-2014-Р2-0361,False,донце,донце,Тарелка,False,False,Фарфор,False,train_inner
КБ-2014-Р2-0370,Миска,"Мисочка прозрачного стекла с рельефным краем и рельефным орнаментом звезд снаружи, профиль",Стекло,"Двен=13,5; Ддон=5,5; выс=3 см",Фрагмент,Слой 4,dataset\КБ-2014-Р2-0370_orig.jpg,КБ-2014-Р2-0370,False,профиль,профиль,Миска,False,False,Стекло,False,train_inner
КБ-2014-Р2-0394,Тарелка,Тарелки миниатюрной фарфоровой с черным линейным орнаментом внутри профиль,Фарфор,"Двен=6,3; Ддон=4; выс=1 см",Фрагмент,Слой 4,dataset\КБ-2014-Р2-0394_orig.jpg,КБ-2014-Р2-0394,False,профиль,профиль,Тарелка,False,False,Фарфор,False,train_inner
